Accel Pedal;Coolant Temp;Engine Lambda;Engine Speed;Man Air Press;Mass Air Flow OBD;Rel Thrott Pos OBD;Spark Advance;Fuel Inj Amt
0;85;1;643.4;22.6;1.59;1.2;9;5.646
0;85.4;1;642.2;22.7;1.59;1.2;9;5.646
0;85.9;1;641.5;22.7;1.59;1.2;9;5.646
0;86;1;642.3;22.6;1.612;1.2;9.7;5.673
0;86;1;643.4;22.4;1.639;1.2;10.5;5.706
0;86;1;644;22.5;1.64;1.2;10.5;5.707
0;85.9;1;644.6;22.5;1.64;1.2;10.5;5.707
0;85.4;1;644.7;22.6;1.64;1.2;10.5;5.707
0;85;1;645;22.8;1.64;1.2;10.5;5.715
0;85;1;646;22.9;1.64;1.2;10.5;5.748
0;85;1;646.5;23;1.648;1.2;10.2;5.768
0;85;1;646.4;23;1.67;1.2;9.4;5.768
0;85;1;645.9;22.9;1.68;1.2;9;5.768
0;85;1;645;22.7;1.68;1.2;9;5.768
0;85.4;1;645.8;22.6;1.68;1.2;9;5.768
0;85.9;1;647.4;22.6;1.68;1.2;9;5.768
0;86;1;647.8;22.7;1.565;1.2;9;5.795
0;86;1;648;22.9;1.425;1.2;9;5.828
0;86;1;646.2;23.1;1.42;1.2;9;5.829
0;86;1;644.8;23.3;1.42;1.2;9;5.829
0;86;1;646.9;23.2;1.42;1.2;9;5.829
0;86;1;648.5;23.1;1.42;1.2;9;5.829
0;86;1;649;22.9;1.42;1.2;9;5.829
0;86;1;648.6;22.9;1.407;1.2;9;5.829
0;86;1;647;23;1.375;1.2;9;5.829
0;86;1;647;23.1;1.36;1.2;9;5.829
0;86;1;648.4;23.2;1.36;1.2;9;5.829
0;86;1;648.4;23.3;1.36;1.2;9;5.829
0;86;1;647.8;23.3;1.36;1.2;9;5.829
0;86;1;648.2;23.2;1.388;1.2;9.2;5.829
0;86;1;648.6;23.1;1.42;1.2;9.5;5.829
0;86;1;650.2;23;1.42;1.2;9.5;5.829
0;86;1;651.4;23;1.42;1.2;9.5;5.829
0;86;1;650.5;23.2;1.42;1.2;9.5;5.829
0;86;1;649.6;23.3;1.42;1.2;9.5;5.834
0;86;1;648.9;23.5;1.42;1.2;9.5;5.85
0;86;1;648.2;23.5;1.398;1.2;9.4;5.859
0;86;1;647.6;23.3;1.349;1.2;9.1;5.859
0;86;1;647.8;23.2;1.33;1.2;9;5.859
0;86;1;648.4;23.1;1.33;1.2;9;5.859
0;86;1;647.7;23.1;1.33;1.2;9;5.859
0;86;1;646.5;23.2;1.33;1.2;9;5.859
0;86;1;647.2;23.4;1.5;1.2;9;5.889
0;86;1;648.1;23.5;1.68;1.2;9;5.92
0;86;1;650.1;23.5;1.68;1.2;8.7;5.92
0;86;1;651.5;23.5;1.68;1.2;8.5;5.92
0;86;1;650.7;23.4;1.68;1.2;8.5;5.92
0;86;1;650.9;23.3;1.68;1.2;8.5;5.92
0;86;1;652.7;23.3;1.68;1.2;8.5;5.92
0;86;1;653.1;23.3;1.63;1.2;8.5;5.92
0;86;1;652;23.4;1.532;1.2;8.5;5.92
0;86;1;650.6;23.5;1.5;1.2;8.5;5.92
0;86;1;649;23.6;1.5;1.2;8.5;5.92
0;86;1;648.5;23.6;1.5;1.2;8.5;5.92
0;86;1;648.2;23.4;1.5;1.2;8.5;5.92
0;86;1;650;23.2;1.5;1.2;8.5;5.92
0;86;1;651.6;23;1.504;1.2;8.5;5.92
0;86;1;650.7;23.1;1.53;1.2;8.2;5.92
0;86;1;649.5;23.3;1.55;1.2;8;5.92
0;86;1;647.2;23.5;1.55;1.2;8;5.92
0;86;1;646.7;23.6;1.55;1.2;8;5.92
0;86;1;648.7;23.6;1.55;1.2;8;5.92
0;86;1;649.8;23.4;1.507;1.2;8.3;5.92
0;86;1;650.4;23.1;1.431;1.2;8.8;5.92
0;86;1;649.3;23.1;1.41;1.2;9;5.92
0;86;1;647.7;23.3;1.41;1.2;9;5.92
0;86;1;649;23.4;1.41;1.2;9;5.92
0;86;1;650.8;23.5;1.41;1.2;9;5.92
0;86;1;650.3;23.5;1.41;1.2;9;5.92
0;86;1;650;23.4;1.407;1.2;8.9;5.92
0;86;1;649.7;23.2;1.391;1.2;8.4;5.92
0;86;1;649.5;23.1;1.38;1.2;8;5.92
0;86;1;649.5;23.1;1.38;1.2;8;5.92
0;86;1;649.2;23.2;1.38;1.2;8;5.92
0;86;1;648.6;23.4;1.38;1.2;8;5.92
0;86;1;647.6;23.5;1.42;1.2;8.3;5.91
0;86;1;646.3;23.8;1.485;1.2;8.9;5.894
0;86;1;647;23.7;1.5;1.2;9;5.89
0;86;1;648.2;23.7;1.5;1.2;9;5.89
0;86;1;649.1;23.5;1.5;1.2;9;5.89
0;86;1;650;23.4;1.5;1.2;9;5.892
0;86;1;650.2;23.4;1.5;1.2;9;5.925
0;86;1;650.2;23.4;1.507;1.2;8.9;5.951
0;86;1;649.4;23.6;1.54;1.2;8.7;5.951
0;86;1;649;23.7;1.56;1.2;8.5;5.951
0;86;1;649.1;23.7;1.56;1.2;8.5;5.951
0;86;1;649.5;23.6;1.56;1.2;8.5;5.951
0;86;1;650.1;23.2;1.56;1.2;8.5;5.951
0;86;1;649.7;23.2;1.604;1.2;8.5;5.94
0;86;1;648.9;23.3;1.668;1.2;8.5;5.923
0;86;1;648.8;23.4;1.68;1.2;8.3;5.92
0;86;1;648.8;23.6;1.68;1.2;8;5.92
0;86;1;648.9;23.7;1.68;1.2;8;5.92
0;86;1;648.9;23.8;1.68;1.2;8;5.92
0;86;1;647.7;23.7;1.68;1.2;8;5.92
0;86;1;647.2;23.6;1.662;1.2;8.2;5.92
0;86;1;648.2;23.4;1.597;1.2;9;5.92
0;86;1;649.1;23.4;1.56;1.2;9.5;5.92
0;86;1;649.7;23.5;1.56;1.2;9.5;5.92
0;86;1;649.2;23.6;1.56;1.2;9.5;5.92
0;86;1;647.8;23.8;1.56;1.2;9.5;5.92
0;86;1;648.4;23.8;1.591;1.2;9.5;5.932
0;86;1;649.8;23.8;1.634;1.2;9.5;5.949
0;86;1;649.5;23.7;1.64;1.2;9.3;5.951
0;86;1;649;23.5;1.64;1.2;9;5.951
0;86;1;650.3;23.5;1.64;1.2;9;5.951
0;86;1;651.2;23.5;1.64;1.2;9;5.951
0;86;1;650.4;23.6;1.64;1.2;9;5.951
0;86;1;650.1;23.6;1.589;1.2;8.8;5.951
0;86;1;651.1;23.6;1.437;1.2;8.3;5.951
0;86;1;652.3;23.5;1.36;1.2;8;5.951
0;86;1;653.7;23.5;1.36;1.2;8;5.951
0;86;1;652.6;23.4;1.36;1.2;8;5.951
0;86;1;650.3;23.3;1.36;1.2;8;5.951
0;86;1;651;23.4;1.404;1.2;8;5.937
0;86;1;652.5;23.6;1.458;1.2;8;5.921
0;86;1;650.3;24.4;1.46;1.2;8.3;5.92
0;86;1;647.7;25.2;1.46;1.2;8.5;5.92
0;86;1;642.5;25.8;1.46;1.2;8.5;5.92
0;86;1;638.3;26.2;1.46;1.2;8.5;6.02
0;86;1;637;26;1.46;1.2;8.5;6.473
0;86;1;634.1;26.5;1.655;1.5;10.1;6.775
0;86;1;627.9;28.5;2.244;2.5;14.7;6.775
0;86;1;625;29.7;2.59;3.1;17.5;6.775
0;86;1;627;29.8;2.59;3.1;17.5;6.775
0;86;1;632.8;30.1;2.59;3.1;17.5;6.775
0;86;1;642.3;30.5;2.59;3.1;17.5;6.775
0;86;1;646.8;30.7;2.428;3.1;17.5;7.42
0;86;1;648.7;30.6;2.179;3.1;17.5;8.41
0;86;1;644.2;30.5;2.13;2.8;10.3;8.606
0;86;1;638.2;30.4;2.13;2.4;1.3;8.606
0;86;1;629.7;31.4;2.13;2.4;0.5;8.606
0;86;1;620.9;32.5;2.13;2.4;0.5;8.606
0;86;1;618.1;32.4;2.13;2.4;0.5;9.443
0;86;1;615.7;32.3;2.134;2.4;0.5;10.285
0;86;1;620.1;31.7;2.317;2.4;0.5;10.285
0;86;1;624.7;31;2.48;2.4;0.5;10.285
0;86;1;630.1;30.7;2.48;2.4;0.5;10.285
0;86;1;633.6;30.5;2.48;2.4;0.5;10.285
0;86;1;630.4;30.5;2.48;2.4;0.5;10.285
0;86;1;627.1;30.6;2.486;2.4;0.9;10.117
0;86;1;623.7;30.5;2.507;2.4;2.2;9.579
0;86;1;622.6;30.4;2.52;2.4;3;9.247
0;86;1;625.2;30.3;2.52;2.4;3;9.247
0;86;1;627.8;30.3;2.52;2.4;3;9.247
0;86;1;630.4;30.2;2.52;2.4;3;9.247
0;86;1;637.8;30;2.52;2.4;3;9.161
0;86;1;648.7;29.9;2.52;2.4;3;9.009
0;86;1;661.6;28.4;2.529;1.4;0.5;8.972
0;86;1;675.3;26.6;2.54;0;-2.9;8.972
0;86;1;680.1;25.7;2.54;0;-3;8.972
0;86;1;683.1;24.9;2.54;0;-3;8.972
0;86;1;680.3;24.8;2.54;0;-3;8.972
0;86;1;675.8;24.6;2.348;0;-2.5;8.53
0;86;1;669.1;24.3;1.922;0;-1.4;7.552
0;86;1;663;24.2;1.77;0.5;-1;7.202
0;86;1;657.3;24.3;1.77;1.4;-1;7.202
0;86;1;650.3;24.3;1.77;1.6;-1;7.202
0;86;1;643.1;24.3;1.77;1.6;-1;7.202
0;86;1;639.6;24;1.77;1.6;-1;6.903
0;86;1;636.3;23.6;1.771;1.6;-1;6.592
0;86;1;629.8;23.3;1.807;1.4;-0.2;6.592
0;86;1;623;23;1.84;1.2;0.5;6.592
0;86;1;614.1;22.9;1.84;1.2;0.5;6.592
0;86;1;605.6;22.9;1.84;1.2;0.5;6.592
0;86;1.1;599.5;22.9;1.84;1.2;0.5;6.592
0;86;1.1;593.1;22.9;1.831;1.2;0.6;6.575
0;86;1.1;584.3;23;1.722;1.2;1.8;6.372
0;86;1.1;575.5;23.1;1.612;1.2;3;6.169
0;86;1.1;574.5;23;1.61;1.2;3;6.165
0;86;1.1;573.6;23;1.61;1.2;3;6.165
0;86;1.1;569.2;22.9;1.61;1.2;3;6.165
0;86;1.1;564.3;22.8;1.61;1.2;3;6.165
0;86;1.1;562;22.6;1.423;1;3.9;6.099
0;86;1.1;560.4;22.4;1.181;0.9;5.1;6.014
0;86;1.1;559.8;22.3;1.09;0.8;5.5;5.982
0;86;1.1;560;22.3;1.09;0.8;5.5;5.982
0;86;1.1;559.1;22.3;1.09;0.8;5.5;5.982
0;86;1.1;557.2;22.2;1.09;0.8;5.5;5.982
0;86;1.1;555.7;22.2;1.114;0.8;5.7;5.968
0;86;1.1;555.3;22.2;1.188;0.8;6.4;5.926
0;86;1;554.9;22.2;1.25;0.8;7;5.89
0;86;1;554.6;22.4;1.25;0.8;7;5.89
0;86;1;554.3;22.5;1.25;0.8;7;5.89
0;86;1;552.8;22.6;1.25;0.8;7;5.89
0;86;1;551.2;22.7;1.25;0.8;7;5.89
0;86;1;549.6;22.6;1.366;0.8;7.6;5.855
0;86;1;548;22.5;1.508;0.8;8.2;5.813
0;86;1;547.2;22.5;1.56;0.8;8.5;5.798
0;86;1;547;22.4;1.56;0.8;8.5;5.798
0;86;1;547.1;22.3;1.56;0.8;8.5;5.798
0;86;1;547.8;22.2;1.56;0.8;8.5;5.798
0;86;1;548.1;22.2;1.532;0.8;8.4;5.795
0;86;1;547.1;22.3;1.423;0.8;7.9;5.781
0;86;1;546.1;22.5;1.32;0.8;7.5;5.768
0;86;1;544.6;22.7;1.32;0.8;7.5;5.768
0;86;1;543.1;22.9;1.32;0.8;7.5;5.768
0;86;1;543.7;22.8;1.32;0.8;7.5;5.768
0;86;1;544.8;22.7;1.32;0.8;7.5;5.768
0;86;1;545.2;22.6;1.371;0.8;7.9;5.741
0;86;1;545.3;22.6;1.448;0.8;8.6;5.699
0;86;1;546.4;22.4;1.49;0.8;9;5.676
0;86;1;548.6;22.3;1.49;0.8;9;5.676
0;86;1;550.2;22.2;1.49;0.8;9;5.676
0;86;1;550.6;22.3;1.49;0.8;9;5.676
0;86;1;550.9;22.4;1.49;0.8;9;5.675
0;86;1;550.4;22.6;1.49;0.8;9;5.661
0;86;1;550;22.8;1.49;0.8;9;5.647
0;86;1;550.5;22.7;1.477;0.8;8.6;5.646
0;86;1;551;22.6;1.464;0.8;8.1;5.646
0;86;1;550.3;22.6;1.46;0.8;8;5.646
0;86;1;549.2;22.5;1.46;0.8;8;5.646
0;86;1;548.8;22.4;1.46;0.8;8;5.646
0;86;1;549.1;22.3;1.46;0.8;8;5.646
0;86;1;548.9;22.2;1.46;0.8;8.1;5.641
0;86;1;547.9;22.2;1.46;0.8;8.3;5.626
0;86;1;547.6;22.3;1.46;0.8;8.5;5.615
0;86;1;550;22.4;1.46;0.8;8.5;5.615
0;86;1;552.4;22.6;1.46;0.8;8.5;5.615
0;86;1;552;22.7;1.46;0.8;8.5;5.615
0;86;1;551.6;22.7;1.46;0.8;8.5;5.615
0;86;1;552.4;22.6;1.46;0.8;8.5;5.627
0;86;1;553.4;22.5;1.46;0.8;8.5;5.641
0;86;1;553.9;22.4;1.444;0.8;8.3;5.646
0;86;1;554.1;22.3;1.421;0.8;8.1;5.646
0;86;1;555.4;22.2;1.41;0.8;8;5.646
0;86;1;557.7;22.1;1.41;0.8;8;5.646
0;86;1;558.3;22;1.41;0.8;8;5.646
0;86;1;556.4;21.9;1.41;0.8;8;5.646
0;86;1;554.7;21.8;1.411;0.8;8;5.64
0;86;1;553.8;22.1;1.416;0.8;8.3;5.612
0;86;1;552.9;22.3;1.42;0.8;8.5;5.585
0;86;1;553.3;22.4;1.42;0.8;8.5;5.585
0;86;1;553.6;22.5;1.42;0.8;8.5;5.585
0;86;1;552.9;22.5;1.42;0.8;8.5;5.585
0;86;1;552;22.4;1.42;0.8;8.5;5.585
0;86;1;551.6;22.3;1.433;0.8;8.5;5.575
0;86;1;551.4;22.2;1.451;0.8;8.5;5.561
0;86;1;551.3;22.1;1.46;0.8;8.5;5.554
0;86;1;551.2;22;1.46;0.8;8.5;5.554
0;86;1;550.6;21.9;1.46;0.8;8.5;5.554
0;86;1;549.1;21.9;1.46;0.8;8.5;5.554
0;86;1;547.7;22;1.46;0.8;8.5;5.556
0;86;1;547;22.3;1.46;0.8;8.5;5.57
0;86;1;546.4;22.5;1.46;0.8;8.5;5.585
0;86;1;546.9;22.5;1.442;0.8;8.9;5.585
0;86;1;547.4;22.6;1.424;0.8;9.4;5.585
0;86;1;548.2;22.5;1.42;0.8;9.5;5.585
0;86;1;549.1;22.4;1.42;0.8;9.5;5.585
0;86;1;549.6;22.3;1.42;0.8;9.5;5.585
0;86;1;549.7;22.2;1.42;0.8;9.5;5.585
0;86;1;550;22.1;1.362;0.8;9.2;5.591
0;86;1;550.4;22;1.224;0.8;8.5;5.605
0;86;1;550.3;22;1.12;0.8;8;5.615
0;86;1;548;22.3;1.12;0.8;8;5.615
0;86;1;545.9;22.5;1.12;0.8;8;5.615
0;86;1;545.8;22.6;1.12;0.8;8;5.615
0;86;1;545.7;22.8;1.12;0.8;8;5.615
0;86;1;547.1;22.7;1.108;0.8;8.6;5.615
0;86;1;548.7;22.7;1.095;0.8;9.3;5.615
0;86;1;549.7;22.5;1.09;0.8;9.5;5.615
0;86;1;550.2;22.4;1.09;0.8;9.5;5.615
0;86;1;551.1;22.3;1.09;0.8;9.5;5.615
0;86;1;552.1;22.2;1.09;0.8;9.5;5.615
0;86;1;552.6;22.2;1.112;0.8;9.5;5.619
0;86;1;551.7;22.2;1.181;0.8;9.5;5.634
0;86;1;551.2;22.3;1.24;0.8;9.4;5.646
0;86;1;552.6;22.4;1.24;0.8;8.7;5.646
0;86;1;554;22.6;1.24;0.8;8;5.646
0;86;1;553.5;22.6;1.24;0.8;8;5.646
0;86;1;553;22.7;1.24;0.8;8;5.646
0;86;1;553.2;22.6;1.24;0.8;8;5.634
0;86;1;553.6;22.5;1.24;0.8;8;5.62
0;86;1;552.9;22.3;1.314;0.8;8;5.615
0;86;1;551.6;22.2;1.429;0.8;8;5.615
0;86;1;551.4;22.1;1.49;0.8;8;5.615
0;86;1;552.6;21.9;1.49;0.8;8;5.615
0;86;1;552.8;21.9;1.49;0.8;8;5.619
0;86;1;550.7;22;1.49;0.8;8;5.634
0;86;1;548.8;22.1;1.486;0.8;8;5.646
0;86;1;548.3;22.3;1.449;0.8;8.3;5.646
0;86;1;547.9;22.5;1.412;0.8;8.5;5.646
0;86;1;548.5;22.5;1.41;0.8;8.5;5.646
0;86;1;549.2;22.5;1.41;0.8;8.5;5.646
0;86;1;549.5;22.5;1.41;0.8;8.5;5.646
0;86;1;549.7;22.4;1.41;0.8;8.5;5.646
0;86;1;549.5;22.3;1.351;0.8;8.4;5.662
0;86;1;549;22.2;1.245;0.8;8.1;5.69
0;86;1;548.7;22.1;1.18;0.8;8;5.707
0;86;1;548.6;22.1;1.18;0.8;8;5.707
0;86;1;548.4;22.1;1.18;0.8;8;5.707
0;86;1;547.4;22.3;1.18;0.8;8;5.707
0;86;1;546.4;22.5;1.181;0.8;8;5.707
0;86;1;546.8;22.6;1.291;0.8;8.2;5.707
0;86;1;547.2;22.7;1.4;0.8;8.5;5.707
0;86;1;547.6;22.6;1.42;0.8;8.5;5.707
0;86;1;548.1;22.5;1.42;0.8;8.5;5.707
0;86;1;548.8;22.4;1.42;0.8;8.5;5.707
0;86;1;549.6;22.3;1.42;0.8;8.5;5.707
0;86;1;550.3;22.1;1.395;0.8;8.4;5.707
0;86;1;550.8;22;1.34;0.8;8.2;5.707
0;86;1;550.6;22;1.3;0.8;8;5.707
0;86;1;548.6;22.1;1.3;0.8;8;5.707
0;86;1;546.9;22.2;1.3;0.8;8;5.706
0;86;1;548.1;22.4;1.3;0.8;8;5.692
0;86;1;549.4;22.6;1.3;0.8;8;5.677
0;86;1;550.4;22.6;1.366;0.8;8.2;5.676
0;86;1;551.3;22.5;1.44;0.8;8.4;5.676
0;86;1;550.1;22.4;1.46;0.8;8.5;5.676
0;86;1;548;22.3;1.46;0.8;8.5;5.676
0;86;1;548.5;22.1;1.46;0.8;8.5;5.691
0;86;1;551.2;22;1.46;0.8;8.5;5.719
0;86;1;552.2;21.9;1.4;0.8;8.4;5.737
0;86;1;550.1;21.9;1.236;0.8;8.2;5.737
0;86;1;548.4;21.9;1.1;0.8;8;5.737
0;86;1;548.2;22.1;1.1;0.8;8;5.737
0;86;1;547.9;22.4;1.1;0.8;8;5.737
0;86;1;547.6;22.4;1.1;0.8;8;5.737
0;86;1;547.2;22.5;1.1;0.8;8;5.737
0;86;1;546.5;22.4;1.165;0.8;8.4;5.737
0;86;1;545.6;22.3;1.247;0.8;8.8;5.737
0;86;1;545.9;22.2;1.28;0.8;9;5.737
0;86;1;546.9;22.1;1.28;0.8;9;5.737
0;86;1;547.3;22;1.28;0.8;9;5.743
0;86;1;546.7;22;1.28;0.8;9;5.757
0;86;1;546.3;22;1.281;0.8;8.9;5.768
0;86;1;546.9;22.2;1.286;0.8;8.4;5.768
0;86;1;547.5;22.4;1.29;0.8;8;5.768
0;86;1;548.9;22.5;1.29;0.8;8;5.768
0;86;1;550.2;22.6;1.29;0.8;8;5.768
0;86;1;551.6;22.5;1.29;0.8;8;5.768
0;86;1;553;22.4;1.29;0.8;8;5.768
0;86;1;552.2;22.3;1.327;0.8;7.8;5.768
0;86;1;550.2;22.2;1.382;0.8;7.6;5.768
0;86;1;548.6;22;1.41;0.8;7.5;5.768
0;86;1;547.3;21.9;1.41;0.8;7.5;5.768
0;86;1;546.5;21.8;1.41;0.8;7.5;5.76
0;86;1;546.5;21.9;1.41;0.8;7.5;5.732
0;86;1;546.6;21.9;1.411;0.8;7.6;5.707
0;86;1;546.8;22.2;1.415;0.8;8;5.707
0;86;1;547;22.5;1.42;0.8;8.5;5.707
0;86.4;1;546.9;22.5;1.42;0.8;8.5;5.707
0;86.9;1;546.8;22.5;1.42;0.8;8.5;5.707
0;87;1;546.6;22.4;1.42;0.8;8.5;5.727
0;87;1;546.4;22.3;1.42;0.8;8.5;5.755
0;87;1;546.8;22.2;1.427;0.8;8.6;5.768
0;87;1;547.8;22.1;1.441;0.8;8.9;5.768
0;86.8;1;548.1;22;1.45;0.8;9;5.768
0;86.4;1;547.1;22;1.45;0.8;9;5.768
0;86;1;546.3;22.1;1.45;0.8;9;5.774
0;86;1;547.2;22.2;1.45;0.8;9;5.816
0;86;1;548.1;22.4;1.45;0.8;9;5.857
0;86;1;547.5;22.5;1.437;0.8;9.2;5.859
0;86;1;546.8;22.6;1.423;0.8;9.5;5.859
0;86;1;547.5;22.5;1.42;0.8;9.5;5.859
0;86;1;548.5;22.4;1.42;0.8;9.5;5.859
0;86;1;549.4;22.3;1.42;0.8;9.5;5.868
0;86;1;550.1;22.2;1.42;0.8;9.5;5.882
0;86;1;550.9;22.1;1.426;0.8;9.2;5.89
0;86;1;551.6;22;1.44;0.8;8.5;5.89
0;86;1;552;21.9;1.45;0.8;8;5.89
0;86;1;551.6;22.1;1.45;0.8;8;5.89
0;86;1;551.4;22.2;1.45;0.8;8;5.89
0;86;1;553.3;22.3;1.45;0.8;8;5.89
0;86;1;555.1;22.4;1.45;0.8;8;5.89
0;86;1;555.9;22.4;1.471;0.8;8;5.89
0;86;1;556.7;22.4;1.495;0.8;8;5.89
0;86.4;1;557.7;22.3;1.5;0.8;8;5.89
0;86.8;1;558.8;22.1;1.5;0.8;8;5.89
0;87;1;557.8;22;1.5;0.8;8;5.872
0;87;1;555.5;22;1.5;0.8;8;5.844
0;87;1;554.5;21.9;1.419;0.8;8.1;5.829
0;87;1;554.8;21.8;1.243;0.8;8.3;5.829
0;86.9;1;554.9;21.7;1.12;0.8;8.5;5.829
0;86.4;1;554.3;21.8;1.12;0.8;8.5;5.829
0;86;1;553.4;21.9;1.12;0.8;8.5;5.827
0;86;1;550.3;22.1;1.12;0.8;8.5;5.813
0;86;1;547.2;22.4;1.12;0.8;8.5;5.799
0;86;1;548.3;22.4;1.137;0.8;9.1;5.798
0;86;1;549.7;22.4;1.156;0.8;9.8;5.798
0;86;1;551.1;22.3;1.16;0.8;10;5.798
0;86;1;552.5;22.2;1.16;0.8;10;5.798
0;86;1;553.2;22.1;1.16;0.8;10;5.831
0;86;1;553.3;22;1.16;0.8;10;5.888
0;86;1;552.8;21.9;1.136;0.8;9.6;5.92
0;86;1;551.4;21.8;1.081;0.8;8.7;5.92
0;86;1;549.6;21.8;1.04;0.8;8;5.92
0;86;1;546.9;22;1.04;0.8;8;5.92
0;86;1;544.3;22.2;1.04;0.8;8;5.921
0;86;1;545.7;22.4;1.04;0.8;8;5.935
0;86;1;547.1;22.6;1.04;0.8;8;5.949
0;86;1;547;22.5;1.111;0.8;8.4;5.951
0;86;1;546.6;22.4;1.192;0.8;8.8;5.951
0;86;1;546;22.3;1.22;0.8;9;5.951
0;86;1;545.3;22.2;1.22;0.8;9;5.951
0;86;1;545.1;22.1;1.26;0.8;9;5.951
0;86;1;545.4;22;1.347;0.8;9;5.951
0;86;1;546.1;22;1.41;0.8;8.9;5.951
0;86;1;547.4;22.1;1.41;0.8;8.7;5.951
0;86;1;548.6;22.2;1.41;0.8;8.5;5.951
0;86;1;547.9;22.4;1.41;0.8;8.5;5.951
0;86;1;547.3;22.6;1.41;0.8;8.5;5.951
0;86;1;548;22.6;1.394;0.8;8.5;5.951
0;86;1;548.8;22.5;1.375;0.8;8.5;5.951
0;86;1;549.4;22.4;1.37;0.8;8.3;5.951
0;86;1;550;22.3;1.37;0.8;8.1;5.951
0;86;1;549.9;22.1;1.37;0.8;8;5.951
0;86;1;549.3;22;1.37;0.8;8;5.951
0;86;1;548.8;21.9;1.365;0.8;8;5.946
0;86;1;548.6;21.9;1.351;0.8;8;5.932
0;86;1;548.3;22;1.34;0.8;8;5.92
0;86;1;547.3;22.2;1.34;0.8;8.3;5.92
0;86;1;546.4;22.4;1.34;0.8;8.5;5.92
0;86;1;547.4;22.5;1.34;0.8;8.5;5.92
0;86;1;548.5;22.5;1.34;0.8;8.5;5.92
0;86;1;549.1;22.5;1.354;0.8;8.5;5.942
0;86;1;549.6;22.3;1.373;0.8;8.5;5.971
0;86;1;550.8;22.2;1.38;0.8;8.5;5.982
0;86;1;552.5;22.1;1.38;0.8;8.5;5.982
0;86;1;553;22;1.38;0.8;8.5;5.982
0;86;1;551.9;21.9;1.38;0.8;8.5;5.982
0;86;1;551.3;21.8;1.347;0.8;8.5;5.982
0;86;1;551.8;21.9;1.228;0.8;8.5;5.982
0;86;1;552.3;22;1.12;0.8;8.5;5.982
0;86;1;552;22.1;1.12;0.8;8.2;5.982
0;86;1;551.6;22.3;1.12;0.8;8;5.982
0;86;1;552.5;22.3;1.12;0.8;8;5.982
0;86;1;553.4;22.4;1.12;0.8;8;5.982
0;86;1;553.1;22.3;1.102;0.8;8;5.982
0;86;1;552.3;22.2;1.079;0.8;8;5.982
0;86;1;551.4;22.1;1.07;0.8;8.1;5.982
0;86;1;550.4;22;1.07;0.8;8.4;5.982
0;86;1;549.4;21.9;1.07;0.8;8.5;5.982
0;86;1;548.4;21.8;1.07;0.8;8.5;5.982
0;86;1;547.6;21.8;1.069;0.8;8.5;5.982
0;86;1;547.4;22.1;1.064;0.8;8.8;5.982
0;86;1;547.2;22.3;1.06;0.8;9;5.982
0;86;1;546.2;22.4;1.06;0.8;9;5.982
0;86;1;545.2;22.6;1.06;0.8;9;5.982
0;86;1;545.1;22.5;1.06;0.8;9;5.982
0;86;1;545.3;22.4;1.06;0.8;9;5.982
0;86;1;545.6;22.3;1.103;0.8;8.9;5.991
0;86;1;546;22.2;1.171;0.8;8.6;6.004
0;86;1;547;22.1;1.21;0.8;8.5;6.012
0;86;1;548.7;22;1.21;0.8;8.5;6.012
0;86;1;549.8;22;1.21;0.8;8.5;6.012
0;86;1;549;22.1;1.21;0.8;8.5;6.012
0;86;1;548.3;22.3;1.204;0.8;8.5;6.012
0;86;1;548.5;22.4;1.117;0.8;8.3;6.012
0;86;1;548.7;22.6;1.029;0.8;8;6.012
0;86;1;548.3;22.5;1.02;0.8;8;6.012
0;86;1;547.9;22.5;1.02;0.8;8;6.012
0;86;1;548;22.4;1.02;0.8;8;6.012
0;86;1;548.4;22.2;1.02;0.8;8;6.012
0;86;1;548.5;22.1;1.044;0.8;8.1;6.019
0;86;1;548.4;22;1.09;0.8;8.3;6.034
0;86;1;548;21.9;1.12;0.8;8.5;6.043
0;86;1;546.8;21.9;1.12;0.8;8.5;6.043
0;86;1;545.8;22;1.12;0.8;8.5;6.043
0;86;1;545.4;22.2;1.12;0.8;8.5;6.043
0;86;1;545;22.4;1.12;0.8;8.5;6.043
0;86;1;544.5;22.5;1.12;0.8;8.9;6.043
0;86;1;544;22.5;1.12;0.8;9.4;6.043
0;86;1;545.1;22.5;1.12;0.8;9.5;6.043
0;86;1;546.8;22.4;1.12;0.8;9.5;6.043
0;86;1;547.7;22.2;1.12;0.8;9.5;6.043
0;86;1;547.8;22.1;1.12;0.8;9.5;6.043
0;86;1;548.7;22;1.11;0.8;9.2;6.048
0;86;1;551.2;21.9;1.082;0.8;8.2;6.062
0;86;1;552.7;21.9;1.06;0.8;7.5;6.073
0;86;1;550.1;22.1;1.06;0.8;7.5;6.073
0;86;1;547.5;22.4;1.06;0.8;7.5;6.073
0;86;1;546.9;22.5;1.06;0.8;7.5;6.073
0;86;1;546.2;22.6;1.06;0.8;7.5;6.073
0;86;1;546.5;22.5;1.064;0.8;8.1;6.073
0;86;1;546.9;22.4;1.068;0.8;8.7;6.073
0;86;1;546.5;22.3;1.07;0.8;9;6.073
0;86;1;545.6;22.2;1.07;0.8;9;6.073
0;86;1;545.5;22.1;1.07;0.8;9;6.073
0;86;1;546.7;22;1.07;0.8;9;6.073
0;86;1;547.4;21.9;1.084;0.8;8.9;6.07
